,hospital_id,row_id,line_type,description,rev_code,local_code,code,ms_drg,apr_drg,eapg,hcpcs_cpt,modifiers,thru,apc,icd,ndc,drug_hcpcs_multiplier,drug_quantity,drug_unit_of_measurement,drug_type_of_measurement,billing_class,setting,payer_category,payer_name,plan_name,standard_charge,standard_charge_percent,contracting_method,additional_generic_notes,additional_payer_specific_notes
5961,38007,5962,APC,Level 2 Pathology,,,,,,,,,,5672,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - MOLINA,,133.0,,Capitation,,
5962,38007,5963,APC,Level 3 Drug Administration,,,,,,,,,,5693,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - MOLINA,,697.0,,Capitation,,
5963,38007,5964,APC,Level 4 Drug Administration,,,,,,,,,,5694,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - MOLINA,,1784.0,,Capitation,,
5964,38007,5965,APC,Level 2 Diagnostic Tests and Related Services,,,,,,,,,,5722,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - MOLINA,,141.0,,Capitation,,
5965,38007,5966,APC,Level 3 Diagnostic Tests and Related Services,,,,,,,,,,5723,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - MOLINA,,1366.0,,Capitation,,
5966,38007,5967,APC,Level 3 Minor Procedures,,,,,,,,,,5733,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - MOLINA,,60.0,,Capitation,,
5967,38007,5968,APC,Level 4 Minor Procedures,,,,,,,,,,5734,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - MOLINA,,113.0,,Capitation,,
5968,38007,5969,APC,Level 5 Minor Procedures,,,,,,,,,,5735,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - MOLINA,,714.0,,Capitation,,
5969,38007,5970,APC,Pulmonary Treatment,,,,,,,,,,5791,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - MOLINA,,147.0,,Capitation,,
5970,38007,5971,APC,Dental Procedures,,,,,,,,,,5871,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - MOLINA,,1768.0,,Capitation,,
5971,38007,5972,APC,Clinical Diagnostic Lab Services,,,,,,,,,,N800,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - MOLINA,,37.0,,Capitation,,
5972,38007,5973,APC,Therapy Services,,,,,,,,,,N801,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - MOLINA,,69.0,,Capitation,,
5973,38007,5974,APC,"Observation, Other",,,,,,,,,,N811,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - MOLINA,,468.0,,Capitation,,
5974,38007,5975,APC,Clinic Visits and Related Services,,,,,,,,,,5012,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,42.0,,Capitation,,
5975,38007,5976,APC,Level 1 Type A ED Visits,,,,,,,,,,5021,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,55.0,,Capitation,,
5976,38007,5977,APC,Level 2 Type A ED Visits,,,,,,,,,,5022,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,101.0,,Capitation,,
5977,38007,5978,APC,Level 3 Type A ED Visits,,,,,,,,,,5023,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,202.0,,Capitation,,
5978,38007,5979,APC,Level 4 Type A ED Visits,,,,,,,,,,5024,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,444.0,,Capitation,,
5979,38007,5980,APC,Level 5 Type A ED Visits,,,,,,,,,,5025,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,960.0,,Capitation,,
5980,38007,5981,APC,Critical Care,,,,,,,,,,5041,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,2073.0,,Capitation,,
5981,38007,5982,APC,Level 1 Skin Procedures,,,,,,,,,,5051,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,207.0,,Capitation,,
5982,38007,5983,APC,Level 2 Skin Procedures,,,,,,,,,,5052,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,325.0,,Capitation,,
5983,38007,5984,APC,Level 3 Skin Procedures,,,,,,,,,,5053,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,1776.0,,Capitation,,
5984,38007,5985,APC,Hyperbaric Oxygen,,,,,,,,,,5061,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,1269.0,,Capitation,,
5985,38007,5986,APC,Level 1 Excision/ Biopsy/ Incision and Drainage,,,,,,,,,,5071,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,308.0,,Capitation,,
5986,38007,5987,APC,Level 2 Excision/ Biopsy/ Incision and Drainage,,,,,,,,,,5072,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,1618.0,,Capitation,,
5987,38007,5988,APC,Level 3 Excision/ Biopsy/ Incision and Drainage,,,,,,,,,,5073,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,2059.0,,Capitation,,
5988,38007,5989,APC,Level 2 Musculoskeletal Procedures,,,,,,,,,,5112,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,1371.0,,Capitation,,
5989,38007,5990,APC,Level 3 Musculoskeletal Procedures,,,,,,,,,,5113,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,3032.0,,Capitation,,
5990,38007,5991,APC,Level 4 Musculoskeletal Procedures,,,,,,,,,,5114,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,3526.0,,Capitation,,
5991,38007,5992,APC,Level 5 Musculoskeletal Procedures,,,,,,,,,,5115,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,6441.0,,Capitation,,
5992,38007,5993,APC,Level 5 Airway Endoscopy,,,,,,,,,,5155,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,3942.0,,Capitation,,
5993,38007,5994,APC,Level 1 ENT Procedures,,,,,,,,,,5161,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,2115.0,,Capitation,,
5994,38007,5995,APC,Level 3 ENT Procedures,,,,,,,,,,5163,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,1724.0,,Capitation,,
5995,38007,5996,APC,Level 4 ENT Procedures,,,,,,,,,,5164,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,2879.0,,Capitation,,
5996,38007,5997,APC,Level 5 ENT Procedures,,,,,,,,,,5165,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,3167.0,,Capitation,,
5997,38007,5998,APC,Level 3 Vascular Procedures,,,,,,,,,,5183,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,3810.0,,Capitation,,
5998,38007,5999,APC,Level 4 Vascular Procedures,,,,,,,,,,5184,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,8562.0,,Capitation,,
5999,38007,6000,APC,Level 1 Endovascular Procedures,,,,,,,,,,5191,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,3951.0,,Capitation,,
6000,38007,6001,APC,Level 3 Endovascular Procedures,,,,,,,,,,5193,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,6317.0,,Capitation,,
6001,38007,6002,APC,Level 4 Endovascular Procedures,,,,,,,,,,5194,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,9657.0,,Capitation,,
6002,38007,6003,APC,Level 3 Electrophysiologic Procedures,,,,,,,,,,5213,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,8863.0,,Capitation,,
6003,38007,6004,APC,Level 1 Blood Product Exchange and Related Services,,,,,,,,,,5241,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,258.0,,Capitation,,
6004,38007,6005,APC,Level 1 Upper GI Procedures,,,,,,,,,,5301,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,1279.0,,Capitation,,
6005,38007,6006,APC,Level 2 Upper GI Procedures,,,,,,,,,,5302,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,2622.0,,Capitation,,
6006,38007,6007,APC,Level 2 Lower GI Procedures,,,,,,,,,,5312,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,1645.0,,Capitation,,
6007,38007,6008,APC,Abdominal/Peritoneal/Biliary and Related Procedures,,,,,,,,,,5341,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,2357.0,,Capitation,,
6008,38007,6009,APC,Level 1 Laparoscopy and Related Services,,,,,,,,,,5361,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,4459.0,,Capitation,,
6009,38007,6010,APC,Level 4 Urology and Related Services,,,,,,,,,,5374,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,2299.0,,Capitation,,
6010,38007,6011,APC,Level 5 Urology and Related Services,,,,,,,,,,5375,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,4422.0,,Capitation,,
6011,38007,6012,APC,Level 1 Gynecologic Procedures,,,,,,,,,,5411,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,144.0,,Capitation,,
6012,38007,6013,APC,Level 4 Gynecologic Procedures,,,,,,,,,,5414,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,2562.0,,Capitation,,
6013,38007,6014,APC,Level 1 Nerve Procedures,,,,,,,,,,5431,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,1879.0,,Capitation,,
6014,38007,6015,APC,Level 1 Nerve Injections,,,,,,,,,,5441,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,1025.0,,Capitation,,
6015,38007,6016,APC,Level 2 Nerve Injections,,,,,,,,,,5442,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,4135.0,,Capitation,,
6016,38007,6017,APC,"Level 1 Extraocular, Repair, and Plastic Eye Procedures",,,,,,,,,,5501,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,275.0,,Capitation,,
6017,38007,6018,APC,"Level 3 Extraocular, Repair, and Plastic Eye Procedures",,,,,,,,,,5503,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,2792.0,,Capitation,,
6018,38007,6019,APC,Level 1 Imaging without Contrast,,,,,,,,,,5521,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,48.0,,Capitation,,
6019,38007,6020,APC,Level 2 Imaging without Contrast,,,,,,,,,,5522,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,105.0,,Capitation,,
6020,38007,6021,APC,Level 3 Imaging without Contrast,,,,,,,,,,5523,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,306.0,,Capitation,,
6021,38007,6022,APC,Level 4 Imaging without Contrast,,,,,,,,,,5524,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,338.0,,Capitation,,
6022,38007,6023,APC,Level 1 Imaging with Contrast,,,,,,,,,,5571,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,143.0,,Capitation,,
6023,38007,6024,APC,Level 2 Imaging with Contrast,,,,,,,,,,5572,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,692.0,,Capitation,,
6024,38007,6025,APC,Level 3 Imaging with Contrast,,,,,,,,,,5573,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,509.0,,Capitation,,
6025,38007,6026,APC,Level 2 Nuclear Medicine and Related Services,,,,,,,,,,5592,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,296.0,,Capitation,,
6026,38007,6027,APC,Level 3 Nuclear Medicine and Related Services,,,,,,,,,,5593,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,1061.0,,Capitation,,
6027,38007,6028,APC,Level 2 Pathology,,,,,,,,,,5672,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,174.0,,Capitation,,
6028,38007,6029,APC,Level 3 Drug Administration,,,,,,,,,,5693,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,146.0,,Capitation,,
6029,38007,6030,APC,Level 4 Drug Administration,,,,,,,,,,5694,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,2681.0,,Capitation,,
6030,38007,6031,APC,Level 1 Diagnostic Tests and Related Services,,,,,,,,,,5721,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,202.0,,Capitation,,
6031,38007,6032,APC,Level 2 Diagnostic Tests and Related Services,,,,,,,,,,5722,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,163.0,,Capitation,,
6032,38007,6033,APC,Level 3 Diagnostic Tests and Related Services,,,,,,,,,,5723,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,1593.0,,Capitation,,
6033,38007,6034,APC,Level 3 Minor Procedures,,,,,,,,,,5733,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,50.0,,Capitation,,
6034,38007,6035,APC,Level 4 Minor Procedures,,,,,,,,,,5734,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,82.0,,Capitation,,
6035,38007,6036,APC,Level 1 Electronic Analysis of Devices,,,,,,,,,,5741,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,61.0,,Capitation,,
6036,38007,6037,APC,Cardiac Rehabilitation,,,,,,,,,,5771,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,155.0,,Capitation,,
6037,38007,6038,APC,Dental Procedures,,,,,,,,,,5871,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,2871.0,,Capitation,,
6038,38007,6039,APC,"Covid-19 Vaccine Admin Dose 2 of 2, Single Dose Product or Additional Dose",,,,,,,,,,9398,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,10.0,,Capitation,,
6039,38007,6040,APC,Clinical Diagnostic Lab Services,,,,,,,,,,N800,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,38.0,,Capitation,,
6040,38007,6041,APC,Mammography Services,,,,,,,,,,N804,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,87.0,,Capitation,,
6041,38007,6042,APC,"Observation, Other",,,,,,,,,,N811,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,265.0,,Capitation,,
6042,38007,6043,APC,Packaged Services,,,,,,,,,,N902,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - OHP,,49.0,,Capitation,,
6043,38007,6044,APC,Clinic Visits and Related Services,,,,,,,,,,5012,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,63.0,,Capitation,,
6044,38007,6045,APC,Level 1 Type A ED Visits,,,,,,,,,,5021,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,53.0,,Capitation,,
6045,38007,6046,APC,Level 2 Type A ED Visits,,,,,,,,,,5022,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,96.0,,Capitation,,
6046,38007,6047,APC,Level 3 Type A ED Visits,,,,,,,,,,5023,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,194.0,,Capitation,,
6047,38007,6048,APC,Level 4 Type A ED Visits,,,,,,,,,,5024,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,402.0,,Capitation,,
6048,38007,6049,APC,Level 5 Type A ED Visits,,,,,,,,,,5025,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,850.0,,Capitation,,
6049,38007,6050,APC,Critical Care,,,,,,,,,,5041,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2144.0,,Capitation,,
6050,38007,6051,APC,Level 1 Skin Procedures,,,,,,,,,,5051,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,204.0,,Capitation,,
6051,38007,6052,APC,Level 2 Skin Procedures,,,,,,,,,,5052,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,365.0,,Capitation,,
6052,38007,6053,APC,Level 3 Skin Procedures,,,,,,,,,,5053,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2184.0,,Capitation,,
6053,38007,6054,APC,Level 4 Skin Procedures,,,,,,,,,,5054,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,3261.0,,Capitation,,
6054,38007,6055,APC,Level 5 Skin Procedures,,,,,,,,,,5055,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2327.0,,Capitation,,
6055,38007,6056,APC,Hyperbaric Oxygen,,,,,,,,,,5061,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,3351.0,,Capitation,,
6056,38007,6057,APC,Level 1 Excision/ Biopsy/ Incision and Drainage,,,,,,,,,,5071,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,580.0,,Capitation,,
6057,38007,6058,APC,Level 2 Excision/ Biopsy/ Incision and Drainage,,,,,,,,,,5072,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,1728.0,,Capitation,,
6058,38007,6059,APC,Level 3 Excision/ Biopsy/ Incision and Drainage,,,,,,,,,,5073,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2200.0,,Capitation,,
6059,38007,6060,APC,Level 1 Breast/Lymphatic Surgery and Related Procedures,,,,,,,,,,5091,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2403.0,,Capitation,,
6060,38007,6061,APC,Level 1 Musculoskeletal Procedures,,,,,,,,,,5111,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,209.0,,Capitation,,
6061,38007,6062,APC,Level 2 Musculoskeletal Procedures,,,,,,,,,,5112,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,1597.0,,Capitation,,
6062,38007,6063,APC,Level 3 Musculoskeletal Procedures,,,,,,,,,,5113,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2325.0,,Capitation,,
6063,38007,6064,APC,Level 4 Musculoskeletal Procedures,,,,,,,,,,5114,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,3189.0,,Capitation,,
6064,38007,6065,APC,Level 5 Musculoskeletal Procedures,,,,,,,,,,5115,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,4582.0,,Capitation,,
6065,38007,6066,APC,Level 3 Airway Endoscopy,,,,,,,,,,5153,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2114.0,,Capitation,,
6066,38007,6067,APC,Level 4 Airway Endoscopy,,,,,,,,,,5154,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2504.0,,Capitation,,
6067,38007,6068,APC,Level 5 Airway Endoscopy,,,,,,,,,,5155,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,4479.0,,Capitation,,
6068,38007,6069,APC,Level 1 ENT Procedures,,,,,,,,,,5161,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2078.0,,Capitation,,
6069,38007,6070,APC,Level 3 ENT Procedures,,,,,,,,,,5163,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,1604.0,,Capitation,,
6070,38007,6071,APC,Level 4 ENT Procedures,,,,,,,,,,5164,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2203.0,,Capitation,,
6071,38007,6072,APC,Level 5 ENT Procedures,,,,,,,,,,5165,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,3198.0,,Capitation,,
6072,38007,6073,APC,Level 1 Vascular Procedures,,,,,,,,,,5181,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,505.0,,Capitation,,
6073,38007,6074,APC,Level 2 Vascular Procedures,,,,,,,,,,5182,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,861.0,,Capitation,,
6074,38007,6075,APC,Level 3 Vascular Procedures,,,,,,,,,,5183,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2664.0,,Capitation,,
6075,38007,6076,APC,Level 4 Vascular Procedures,,,,,,,,,,5184,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,7311.0,,Capitation,,
6076,38007,6077,APC,Level 1 Endovascular Procedures,,,,,,,,,,5191,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,3149.0,,Capitation,,
6077,38007,6078,APC,Level 2 Endovascular Procedures,,,,,,,,,,5192,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,10584.0,,Capitation,,
6078,38007,6079,APC,Level 3 Endovascular Procedures,,,,,,,,,,5193,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,7389.0,,Capitation,,
6079,38007,6080,APC,Level 4 Endovascular Procedures,,,,,,,,,,5194,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,5628.0,,Capitation,,
6080,38007,6081,APC,Level 3 Electrophysiologic Procedures,,,,,,,,,,5213,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,12916.0,,Capitation,,
6081,38007,6082,APC,Level 2 Pacemaker and Similar Procedures,,,,,,,,,,5222,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2604.0,,Capitation,,
6082,38007,6083,APC,Level 3 Pacemaker and Similar Procedures,,,,,,,,,,5223,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,11773.0,,Capitation,,
6083,38007,6084,APC,Level 2 ICD and Similar Procedures,,,,,,,,,,5232,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,13885.0,,Capitation,,
6084,38007,6085,APC,Level 1 Blood Product Exchange and Related Services,,,,,,,,,,5241,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,497.0,,Capitation,,
6085,38007,6086,APC,Level 2 Blood Product Exchange and Related Services,,,,,,,,,,5242,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,1669.0,,Capitation,,
6086,38007,6087,APC,Level 1 Upper GI Procedures,,,,,,,,,,5301,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,1141.0,,Capitation,,
6087,38007,6088,APC,Level 2 Upper GI Procedures,,,,,,,,,,5302,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2483.0,,Capitation,,
6088,38007,6089,APC,Level 3 Upper GI Procedures,,,,,,,,,,5303,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,1834.0,,Capitation,,
6089,38007,6090,APC,Level 1 Lower GI Procedures,,,,,,,,,,5311,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,831.0,,Capitation,,
6090,38007,6091,APC,Level 2 Lower GI Procedures,,,,,,,,,,5312,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,1405.0,,Capitation,,
6091,38007,6092,APC,Level 3 Lower GI Procedures,,,,,,,,,,5313,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,1879.0,,Capitation,,
6092,38007,6093,APC,Complex GI Procedures,,,,,,,,,,5331,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2046.0,,Capitation,,
6093,38007,6094,APC,Abdominal/Peritoneal/Biliary and Related Procedures,,,,,,,,,,5341,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2285.0,,Capitation,,
6094,38007,6095,APC,Level 1 Laparoscopy and Related Services,,,,,,,,,,5361,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,3766.0,,Capitation,,
6095,38007,6096,APC,Level 2 Laparoscopy and Related Services,,,,,,,,,,5362,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,6059.0,,Capitation,,
6096,38007,6097,APC,Level 1 Urology and Related Services,,,,,,,,,,5371,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,685.0,,Capitation,,
6097,38007,6098,APC,Level 3 Urology and Related Services,,,,,,,,,,5373,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,1830.0,,Capitation,,
6098,38007,6099,APC,Level 4 Urology and Related Services,,,,,,,,,,5374,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2266.0,,Capitation,,
6099,38007,6100,APC,Level 5 Urology and Related Services,,,,,,,,,,5375,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,3159.0,,Capitation,,
6100,38007,6101,APC,Dialysis,,,,,,,,,,5401,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,1966.0,,Capitation,,
6101,38007,6102,APC,Level 1 Gynecologic Procedures,,,,,,,,,,5411,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,136.0,,Capitation,,
6102,38007,6103,APC,Level 2 Gynecologic Procedures,,,,,,,,,,5412,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,189.0,,Capitation,,
6103,38007,6104,APC,Level 4 Gynecologic Procedures,,,,,,,,,,5414,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,2405.0,,Capitation,,
6104,38007,6105,APC,Level 5 Gynecologic Procedures,,,,,,,,,,5415,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,3148.0,,Capitation,,
6105,38007,6106,APC,Level 1 Nerve Procedures,,,,,,,,,,5431,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,1529.0,,Capitation,,
6106,38007,6107,APC,Level 2 Nerve Procedures,,,,,,,,,,5432,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,5995.0,,Capitation,,
6107,38007,6108,APC,Level 1 Nerve Injections,,,,,,,,,,5441,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,1023.0,,Capitation,,
6108,38007,6109,APC,Level 2 Nerve Injections,,,,,,,,,,5442,,,,,,,facility,Outpatient,payer,MEDICAID MANAGED CARE - PACIFICSOURCE,,1099.0,,Capitation,,
